genres,id,original_title,production_companies,release_date,runtime,title,vote_average,vote_count,MMPA Rating,Platform
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",14324.0,Virgin Territory,"[{""name"": ""Ingenious Film Partners"", ""id"": 289}, {""name"": ""Dino de Laurentiis Cinematografica"", ""id"": 1216}, {""name"": ""Dino De Laurentiis Company"", ""id"": 10308}, {""name"": ""Zephyr Films"", ""id"": 16923}, {""name"": ""Red Lion Sarl"", ""id"": 17234}, {""name"": ""Carthago Films S.a.r.l."", ""id"": 20395}]",2007-12-17,93.0,Virgin Territory,4.3,75.0,PG,"{'name': 'Disney Plus', 'id': 5}"
"[{""id"": 18, ""name"": ""Drama""}]",14325.0,The Express,"[{""name"": ""Davis Entertainment"", ""id"": 1302}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""IDEA Filmproduktions"", ""id"": 59972}]",2008-10-10,130.0,The Express,7.1,71.0,G,"{'name': 'Apple TV', 'id': 4}"
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]",299687.0,The 5th Wave,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""GK Films"", ""id"": 3281}, {""name"": ""Material Pictures"", ""id"": 12139}, {""name"": ""LStar Capital"", ""id"": 34034}]",2016-01-14,112.0,The 5th Wave,5.6,1945.0,G,"{'name': 'Tubi', 'id': 3}"
"[{""id"": 18, ""name"": ""Drama""}]",312221.0,Creed,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}, {""name"": ""Chartoff Winkler Productions"", ""id"": 88686}]",2015-11-25,133.0,Creed,7.3,1915.0,G,"{'name': 'Disney Plus', 'id': 5}"
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",23168.0,The Town,"[{""name"": ""Legendary Pictures"", ""id"": 923}, {""name"": ""GK Films"", ""id"": 3281}, {""name"": ""Thunder Road Pictures"", ""id"": 3528}, {""name"": ""Warner Bros."", ""id"": 6194}]",2010-09-15,125.0,The Town,7.0,1468.0,R,"{'name': 'Disney Plus', 'id': 5}"
"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",76494.0,What to Expect When You're Expecting,"[{""name"": ""Alcon Entertainment"", ""id"": 1088}, {""name"": ""Lionsgate"", ""id"": 1632}, {""name"": ""Phoenix Pictures"", ""id"": 11317}, {""name"": ""What to Expect Productions"", ""id"": 19577}]",2012-05-17,110.0,What to Expect When You're Expecting,5.8,594.0,G,"{'name': 'Netflix', 'id': 0}"
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",4944.0,Burn After Reading,"[{""name"": ""Mike Zoss Productions"", ""id"": 2092}, {""name"": ""Studio Canal"", ""id"": 5870}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Focus Features"", ""id"": 10146}, {""name"": ""Working Title Films"", ""id"": 10163}]",2008-09-05,96.0,Burn After Reading,6.5,1222.0,PG-13,"{'name': 'Apple TV', 'id': 4}"
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",10488.0,Nim's Island,"[{""name"": ""Walden Media"", ""id"": 10221}]",2008-04-03,96.0,Nim's Island,5.6,330.0,PG-13,"{'name': 'HBO Max', 'id': 2}"
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}]",96721.0,Rush,"[{""name"": ""Revolution Films"", ""id"": 163}, {""name"": ""Working Title Films"", ""id"": 10163}, {""name"": ""Cross Creek Pictures"", ""id"": 10246}, {""name"": ""Exclusive Media Group"", ""id"": 11448}, {""name"": ""Double Negative"", ""id"": 31922}]",2013-09-02,123.0,Rush,7.7,2277.0,PG,"{'name': 'Tubi', 'id': 3}"
"[{""id"": 18, ""name"": ""Drama""}]",334.0,Magnolia,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Ghoulardi Film Company"", ""id"": 178}, {""name"": ""The Magnolia Project"", ""id"": 179}]",1999-12-08,188.0,Magnolia,7.5,825.0,G,"{'name': 'Hulu', 'id': 1}"
"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",23742.0,Cop Out,"[{""name"": ""Warner Bros."", ""id"": 6194}]",2010-02-26,107.0,Cop Out,5.3,511.0,PG-13,"{'name': 'HBO Max', 'id': 2}"
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",259694.0,How to Be Single,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Flower Films"", ""id"": 2214}, {""name"": ""Metro-Goldwyn-Mayer Pictures"", ""id"": 6127}]",2016-01-21,110.0,How to Be Single,5.9,1201.0,PG-13,"{'name': 'Hulu', 'id': 1}"
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",62837.0,Dolphin Tale,"[{""name"": ""Alcon Entertainment"", ""id"": 1088}, {""name"": ""Arc Productions"", ""id"": 10280}]",2011-09-23,113.0,Dolphin Tale,6.7,163.0,PG-13,"{'name': 'Netflix', 'id': 0}"
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",8966.0,Twilight,"[{""name"": ""Summit Entertainment"", ""id"": 491}, {""name"": ""Maverick Films"", ""id"": 4000}, {""name"": ""Imprint Entertainment"", ""id"": 5218}, {""name"": ""Goldcrest Pictures"", ""id"": 11843}, {""name"": ""Temple Hill Entertainment"", ""id"": 12292}, {""name"": ""Twilight Productions"", ""id"": 57750}]",2008-11-20,122.0,Twilight,5.8,3561.0,PG,"{'name': 'HBO Max', 'id': 2}"
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",8470.0,John Q,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Burg/Koules Productions"", ""id"": 17106}, {""name"": ""Evolution Entertainment"", ""id"": 23019}]",2002-02-15,116.0,John Q,7.0,594.0,R,"{'name': 'Apple TV', 'id': 4}"
"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",11001.0,Blue Streak,"[{""name"": ""Columbia Pictures"", ""id"": 5}]",1999-09-17,93.0,Blue Streak,6.1,352.0,R,"{'name': 'Tubi', 'id': 3}"
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",138832.0,We're the Millers,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""BenderSpink"", ""id"": 6363}, {""name"": ""Heyday Films"", ""id"": 7364}, {""name"": ""Newman/Tooley Films"", ""id"": 16791}, {""name"": ""Vincent Newman Entertainment"", ""id"": 17929}, {""name"": ""Slap Happy Productions (II)"", ""id"": 31073}]",2013-08-07,110.0,We're the Millers,6.8,2972.0,R,"{'name': 'Disney Plus', 'id': 5}"
"[{""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",16911.0,Obitaemyy Ostrov,"[{""name"": ""Art Pictures Studio"", ""id"": 3451}, {""name"": ""Non-Stop Productions"", ""id"": 5630}, {""name"": ""Telekanal STS"", ""id"": 22691}, {""name"": ""Premiere Stealth Rights"", ""id"": 46831}]",2008-12-18,115.0,The Inhabited Island,5.3,23.0,PG,"{'name': 'HBO Max', 'id': 2}"
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",2163.0,Breakdown,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Dino De Laurentiis Company"", ""id"": 10308}, {""name"": ""Spelling Films"", ""id"": 10355}]",1997-05-02,95.0,Breakdown,6.6,198.0,R,"{'name': 'Prime Video', 'id': 6}"
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",36670.0,Never Say Never Again,"[{""name"": ""PSO International"", ""id"": 427}, {""name"": ""TaliaFilm II Productions"", ""id"": 67984}, {""name"": ""Woodcote"", ""id"": 67985}]",1983-10-07,134.0,Never Say Never Again,5.8,338.0,G,"{'name': 'Prime Video', 'id': 6}"
"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 12, ""name"": ""Adventure""}]",23048.0,Hot Tub Time Machine,"[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}, {""name"": ""New Crime Productions"", ""id"": 12886}]",2010-03-26,101.0,Hot Tub Time Machine,6.0,894.0,PG-13,"{'name': 'Hulu', 'id': 1}"
"[{""id"": 10751, ""name"": ""Family""}, {""id"": 18, ""name"": ""Drama""}]",227735.0,Dolphin Tale 2,"[{""name"": ""Alcon Entertainment"", ""id"": 1088}, {""name"": ""Color Force"", ""id"": 5420}, {""name"": ""Boxing Cat Films"", ""id"": 12626}, {""name"": ""St. Petersburg Clearwater Film Commission"", ""id"": 68621}]",2014-09-12,107.0,Dolphin Tale 2,6.7,96.0,PG-13,"{'name': 'Hulu', 'id': 1}"
"[{""id"": 53, ""name"": ""Thriller""}]",2155.0,Reindeer Games,"[{""name"": ""Dimension Films"", ""id"": 7405}, {""name"": ""Marty Katz Productions"", ""id"": 12552}]",2000-02-25,124.0,Reindeer Games,5.4,173.0,PG-13,"{'name': 'Netflix', 'id': 0}"
"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}]",8409.0,A Man Apart,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Newman/Tooley Films"", ""id"": 16791}, {""name"": ""Joseph Nittolo Entertainment"", ""id"": 21975}, {""name"": ""\""DIA\"" Productions GmbH & Co. KG"", ""id"": 37103}]",2003-04-04,109.0,A Man Apart,5.8,258.0,G,"{'name': 'Hulu', 'id': 1}"
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",222936.0,Aloha,"[{""name"": ""Scott Rudin Productions"", ""id"": 258}, {""name"": ""Vinyl Films"", ""id"": 485}]",2015-05-27,105.0,Aloha,5.2,692.0,R,"{'name': 'Prime Video', 'id': 6}"
"[{""id"": 36, ""name"": ""History""}, {""id"": 18, ""name"": ""Drama""}]",31908.0,Ghosts of Mississippi,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Castle Rock Entertainment"", ""id"": 97}]",1996-12-20,130.0,Ghosts of Mississippi,6.2,40.0,R,"{'name': 'Tubi', 'id': 3}"
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",10219.0,Snow Falling on Cedars,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""The Kennedy/Marshall Company"", ""id"": 862}]",1999-12-22,127.0,Snow Falling on Cedars,6.3,32.0,PG-13,"{'name': 'Hulu', 'id': 1}"
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}]",48171.0,The Rite,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Contrafilm"", ""id"": 1836}, {""name"": ""Mid Atlantic Films"", ""id"": 2735}, {""name"": ""Hungarian National Film Office"", ""id"": 17336}, {""name"": ""Lazio Film Commission"", ""id"": 20419}, {""name"": ""Rome Film Commission"", ""id"": 21211}, {""name"": ""Italian Tax Credit"", ""id"": 21212}]",2011-01-28,114.0,The Rite,5.8,556.0,PG,"{'name': 'HBO Max', 'id': 2}"
"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 10749, ""name"": ""Romance""}]",782.0,Gattaca,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Jersey Films"", ""id"": 216}]",1997-09-07,106.0,Gattaca,7.5,1808.0,PG,"{'name': 'HBO Max', 'id': 2}"
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",75531.0,Isn't She Great,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Mutual Film Company"", ""id"": 762}, {""name"": ""Toho Company"", ""id"": 882}, {""name"": ""British Broadcasting Corporation (BBC)"", ""id"": 3324}, {""name"": ""Marubeni"", ""id"": 4650}, {""name"": ""Tele M\u00fcnchen Fernseh Produktionsgesellschaft (TMG)"", ""id"": 7237}, {""name"": ""Lobell/Bergman Productions"", ""id"": 10513}]",2000-01-28,95.0,Isn't She Great,4.6,14.0,PG,"{'name': 'Hulu', 'id': 1}"
"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",11802.0,Space Chimps,"[{""name"": ""Starz Media"", ""id"": 2659}, {""name"": ""Starz Animation"", ""id"": 2885}, {""name"": ""Odyssey Entertainment"", ""id"": 3539}, {""name"": ""Studiopolis"", ""id"": 81138}, {""name"": ""Vanguard Animation"", ""id"": 81139}]",2008-07-17,81.0,Space Chimps,5.2,99.0,PG,"{'name': 'Tubi', 'id': 3}"
"[{""id"": 35, ""name"": ""Comedy""}]",9776.0,Head of State,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""3 Arts Entertainment"", ""id"": 36390}]",2003-01-01,95.0,Head of State,5.3,71.0,PG,"{'name': 'Tubi', 'id': 3}"
"[{""id"": 35, ""name"": ""Comedy""}]",18785.0,The Hangover,"[{""name"": ""Legendary Pictures"", ""id"": 923}, {""name"": ""Green Hat Films"", ""id"": 3527}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""IFP Westcoast Erste"", ""id"": 12235}]",2009-06-05,100.0,The Hangover,7.2,6173.0,G,"{'name': 'Tubi', 'id': 3}"
"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",365222.0,葉問3,"[{""name"": ""Mandarin Films Distribution Co."", ""id"": 4054}]",2015-12-19,105.0,Ip Man 3,6.5,379.0,G,"{'name': 'Prime Video', 'id': 6}"
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 878, ""name"": ""Science Fiction""}]",817.0,Austin Powers: The Spy Who Shagged Me,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Eric's Boy"", ""id"": 595}]",1999-06-08,95.0,Austin Powers: The Spy Who Shagged Me,6.2,1011.0,PG,"{'name': 'HBO Max', 'id': 2}"
"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}]",268.0,Batman,"[{""name"": ""PolyGram Filmed Entertainment"", ""id"": 1382}, {""name"": ""The Guber-Peters Company"", ""id"": 4357}, {""name"": ""Warner Bros."", ""id"": 6194}]",1989-06-23,126.0,Batman,7.0,2096.0,R,"{'name': 'Apple TV', 'id': 4}"
"[{""id"": 18, ""name"": ""Drama""}]",45054.0,There Be Dragons,[],2011-03-25,112.0,There Be Dragons,5.9,27.0,PG,"{'name': 'Apple TV', 'id': 4}"
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",943.0,Lethal Weapon 3,"[{""name"": ""Silver Pictures"", ""id"": 1885}, {""name"": ""Warner Bros."", ""id"": 6194}]",1992-05-15,118.0,Lethal Weapon 3,6.4,811.0,PG-13,"{'name': 'Tubi', 'id': 3}"
"[{""id"": 18, ""name"": ""Drama""}]",22881.0,The Blind Side,"[{""name"": ""Alcon Entertainment"", ""id"": 1088}, {""name"": ""Left Tackle Pictures"", ""id"": 12193}, {""name"": ""Zucker/Netter Productions"", ""id"": 12194}]",2009-11-20,129.0,The Blind Side,7.2,1597.0,PG,"{'name': 'Apple TV', 'id': 4}"
"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 12, ""name"": ""Adventure""}]",10054.0,Spy Kids,"[{""name"": ""Dimension Films"", ""id"": 7405}, {""name"": ""Troublemaker Studios"", ""id"": 10807}, {""name"": ""Miramax"", ""id"": 53009}]",2001-03-18,88.0,Spy Kids,5.5,867.0,PG,"{'name': 'Apple TV', 'id': 4}"
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",51540.0,Horrible Bosses,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Rat Entertainment"", ""id"": 12007}]",2011-07-08,98.0,Horrible Bosses,6.5,2277.0,PG-13,"{'name': 'Tubi', 'id': 3}"
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 37, ""name"": ""Western""}]",44264.0,True Grit,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Scott Rudin Productions"", ""id"": 258}, {""name"": ""Mike Zoss Productions"", ""id"": 2092}, {""name"": ""Skydance Productions"", ""id"": 6277}]",2010-12-22,110.0,True Grit,7.2,1668.0,PG-13,"{'name': 'Hulu', 'id': 1}"
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",350.0,The Devil Wears Prada,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Major Studio Partners"", ""id"": 445}, {""name"": ""Peninsula Films"", ""id"": 682}, {""name"": ""Fox 2000 Pictures"", ""id"": 711}]",2006-06-30,109.0,The Devil Wears Prada,7.0,3088.0,PG,"{'name': 'Prime Video', 'id': 6}"
"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 9648, ""name"": ""Mystery""}]",152.0,Star Trek: The Motion Picture,"[{""name"": ""Paramount Pictures"", ""id"": 4}]",1979-12-06,132.0,Star Trek: The Motion Picture,6.2,530.0,PG,"{'name': 'Disney Plus', 'id': 5}"
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",109431.0,Identity Thief,"[{""name"": ""Stuber Productions"", ""id"": 4403}, {""name"": ""Aggregate Films"", ""id"": 37361}, {""name"": ""DumbDumb"", ""id"": 37362}]",2013-02-07,111.0,Identity Thief,5.6,1645.0,PG,"{'name': 'Tubi', 'id': 3}"
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",1598.0,Cape Fear,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Amblin Entertainment"", ""id"": 56}, {""name"": ""Cappa Productions"", ""id"": 691}, {""name"": ""Tribeca Productions"", ""id"": 11391}]",1991-11-15,128.0,Cape Fear,7.0,675.0,R,"{'name': 'Netflix', 'id': 0}"
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",8065.0,21,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Relativity Media"", ""id"": 7295}]",2008-03-27,123.0,21,6.5,1375.0,PG-13,"{'name': 'Prime Video', 'id': 6}"
"[{""id"": 35, ""name"": ""Comedy""}]",271718.0,Trainwreck,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Fuji Television Network"", ""id"": 3341}, {""name"": ""Dentsu"", ""id"": 6452}, {""name"": ""Apatow Productions"", ""id"": 10105}]",2015-07-17,125.0,Trainwreck,5.9,1181.0,G,"{'name': 'Disney Plus', 'id': 5}"
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",11638.0,Guess Who,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""3 Arts Entertainment"", ""id"": 787}, {""name"": ""Tall Trees Productions"", ""id"": 10239}]",2005-03-25,105.0,Guess Who,5.5,225.0,PG-13,"{'name': 'HBO Max', 'id': 2}"
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10752, ""name"": ""War""}]",409.0,The English Patient,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Tiger Moth Productions"", ""id"": 12204}]",1996-11-14,162.0,The English Patient,7.0,542.0,PG-13,"{'name': 'Hulu', 'id': 1}"
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",2118.0,L.A. Confidential,"[{""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""Wolper Organization"", ""id"": 2428}, {""name"": ""Warner Bros."", ""id"": 6194}]",1997-09-19,138.0,L.A. Confidential,7.7,1310.0,PG-13,"{'name': 'Prime Video', 'id': 6}"
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",11459.0,Sky High,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Gunn Films"", ""id"": 3538}, {""name"": ""Max Stronghold Productions Inc."", ""id"": 56980}]",2005-07-29,100.0,Sky High,5.8,550.0,PG,"{'name': 'Prime Video', 'id': 6}"
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",10806.0,In & Out,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Spelling Films"", ""id"": 10355}]",1997-09-10,90.0,In & Out,6.3,177.0,R,"{'name': 'Tubi', 'id': 3}"
"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}]",9348.0,Species,"[{""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]",1995-07-07,108.0,Species,5.5,453.0,G,"{'name': 'HBO Max', 'id': 2}"
"[{""id"": 27, ""name"": ""Horror""}]",377.0,A Nightmare on Elm Street,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Smart Egg Pictures"", ""id"": 1531}]",1984-11-14,91.0,A Nightmare on Elm Street,7.2,1180.0,R,"{'name': 'HBO Max', 'id': 2}"
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",8843.0,The Cell,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Avery Pix"", ""id"": 1565}, {""name"": ""Radical Media"", ""id"": 11152}, {""name"": ""Katira Productions GmbH & Co. KG"", ""id"": 26083}, {""name"": ""Caro-McLeod"", ""id"": 26084}]",2000-08-17,107.0,The Cell,6.0,436.0,PG-13,"{'name': 'Tubi', 'id': 3}"
"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}]",9313.0,The Man in the Iron Mask,"[{""name"": ""United Artists Corporation"", ""id"": 8213}]",1998-03-12,132.0,The Man in the Iron Mask,6.3,1018.0,R,"{'name': 'Prime Video', 'id': 6}"
"[{""id"": 18, ""name"": ""Drama""}]",39486.0,Secretariat,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Fast Track Productions"", ""id"": 22880}, {""name"": ""Mayhem Pictures"", ""id"": 22881}]",2010-08-20,123.0,Secretariat,6.8,103.0,G,"{'name': 'HBO Max', 'id': 2}"
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",1273.0,TMNT,"[{""name"": ""The Weinstein Company"", ""id"": 308}, {""name"": ""Imagi Animation Studios"", ""id"": 3463}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Mirage Studios"", ""id"": 30900}, {""name"": ""Imagi Production"", ""id"": 70995}]",2007-03-23,90.0,TMNT,6.0,345.0,PG-13,"{'name': 'Disney Plus', 'id': 5}"
"[{""id"": 18, ""name"": ""Drama""}]",13920.0,Radio,"[{""name"": ""Revolution Studios"", ""id"": 497}, {""name"": ""Tollin/Robbins Productions"", ""id"": 2184}]",2003-10-24,109.0,Radio,6.8,141.0,R,"{'name': 'Hulu', 'id': 1}"
"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}]",50544.0,Friends with Benefits,"[{""name"": ""Castle Rock Entertainment"", ""id"": 97}, {""name"": ""Screen Gems"", ""id"": 3287}, {""name"": ""Olive Bridge Entertainment"", ""id"": 7291}]",2011-07-21,109.0,Friends with Benefits,6.5,2237.0,G,"{'name': 'Disney Plus', 'id': 5}"
